"Site4","Date","Source","Max Temp","Min Temp","Avg Temp","HDDs","CDDs","Precipitation Water Equiv","Snowfall","Snow/Ice Depth"
"KLAX",11/10/1991 0:00:00,"NCDC-EstDew-EstWind",67,59,63.00,2.00,0.00,0.00,0.00,0.00
"KLAX",11/11/1991 0:00:00,"NCDC-EstDew-EstWind",70,57,63.50,1.50,0.00,0.00,0.00,0.00
"KLAX",11/12/1991 0:00:00,"NCDC-EstDew-EstWind",86,56,71.00,0.00,6.00,0.00,0.00,0.00
"KLAX",11/13/1991 0:00:00,"NCDC-EstDew-EstWind",82,59,70.50,0.00,5.50,0.00,0.00,0.00
"KLAX",11/14/1991 0:00:00,"NCDC-EstDew-EstWind",70,57,63.50,1.50,0.00,0.00,0.00,0.00
"KLAX",11/15/1991 0:00:00,"NCDC-EstDew-EstWind",68,53,60.50,4.50,0.00,0.00,0.00,0.00
"KLAX",11/16/1991 0:00:00,"NCDC-EstDew-EstWind",65,49,57.00,8.00,0.00,0.00,0.00,0.00
"KLAX",11/17/1991 0:00:00,"NCDC-EstDew-EstWind",63,50,56.50,8.50,0.00,0.00,0.00,0.00
"KLAX",11/18/1991 0:00:00,"NCDC-EstDew-EstWind",68,52,60.00,5.00,0.00,0.00,0.00,0.00
"KLAX",11/19/1991 0:00:00,"NCDC-EstDew-EstWind",75,49,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",11/20/1991 0:00:00,"NCDC-EstDew-EstWind",79,54,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",11/21/1991 0:00:00,"NCDC-EstDew-EstWind",70,54,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",11/22/1991 0:00:00,"NCDC-EstDew-EstWind",78,51,64.50,0.50,0.00,0.00,0.00,0.00
"KLAX",11/23/1991 0:00:00,"NCDC-EstDew-EstWind",81,55,68.00,0.00,3.00,0.00,0.00,0.00
"KLAX",11/24/1991 0:00:00,"NCDC-EstDew-EstWind",80,54,67.00,0.00,2.00,0.00,0.00,0.00
"KLAX",11/25/1991 0:00:00,"NCDC-EstDew-EstWind",76,51,63.50,1.50,0.00,0.00,0.00,0.00
"KLAX",11/26/1991 0:00:00,"NCDC-EstDew-EstWind",75,51,63.00,2.00,0.00,0.00,0.00,0.00
"KLAX",11/27/1991 0:00:00,"NCDC-EstDew-EstWind",64,50,57.00,8.00,0.00,0.00,0.00,0.00
"KLAX",11/28/1991 0:00:00,"NCDC-EstDew-EstWind",69,52,60.50,4.50,0.00,0.00,0.00,0.00
"KLAX",11/29/1991 0:00:00,"NCDC-EstDew-EstWind",62,45,53.50,11.50,0.00,0.00,0.00,0.00
"KLAX",11/30/1991 0:00:00,"NCDC-EstDew-EstWind",65,49,57.00,8.00,0.00,0.00,0.00,0.00
"KLAX",12/1/1991 0:00:00,"NCDC-EstDew-EstWind",63,44,53.50,11.50,0.00,0.00,0.00,0.00
"KLAX",12/2/1991 0:00:00,"NCDC-EstDew-EstWind",62,43,52.50,12.50,0.00,0.00,0.00,0.00
"KLAX",12/3/1991 0:00:00,"NCDC-EstDew-EstWind",71,46,58.50,6.50,0.00,0.00,0.00,0.00
"KLAX",12/4/1991 0:00:00,"NCDC-EstDew-EstWind",77,52,64.50,0.50,0.00,0.00,0.00,0.00
"KLAX",12/5/1991 0:00:00,"NCDC-EstDew-EstWind",68,51,59.50,5.50,0.00,0.00,0.00,0.00
"KLAX",12/6/1991 0:00:00,"NCDC-EstDew-EstWind",60,48,54.00,11.00,0.00,0.00,0.00,0.00
"KLAX",12/7/1991 0:00:00,"NCDC-EstDew-EstWind",57,51,54.00,11.00,0.00,0.05,0.00,0.00
"KLAX",12/8/1991 0:00:00,"NCDC-EstDew-EstWind",59,51,55.00,10.00,0.00,0.27,0.00,0.00
"KLAX",12/9/1991 0:00:00,"NCDC-EstDew-EstWind",73,54,63.50,1.50,0.00,0.00,0.00,0.00
"KLAX",12/10/1991 0:00:00,"NCDC-EstDew-EstWind",70,58,64.00,1.00,0.00,0.04,0.00,0.00
"KLAX",12/11/1991 0:00:00,"NCDC-EstDew-EstWind",65,56,60.50,4.50,0.00,0.00,0.00,0.00
"KLAX",12/12/1991 0:00:00,"NCDC-EstDew-EstWind",65,51,58.00,7.00,0.00,0.00,0.00,0.00
"KLAX",12/13/1991 0:00:00,"NCDC-EstDew-EstWind",68,46,57.00,8.00,0.00,0.00,0.00,0.00
"KLAX",12/14/1991 0:00:00,"NCDC-EstDew-EstWind",80,52,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",12/15/1991 0:00:00,"NCDC-EstDew-EstWind",77,53,65.00,0.00,0.00,0.00,0.00,0.00
"KLAX",12/16/1991 0:00:00,"NCDC-EstDew-EstWind",77,54,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",12/17/1991 0:00:00,"NCDC-EstDew-EstWind",69,57,63.00,2.00,0.00,0.00,0.00,0.00
"KLAX",12/18/1991 0:00:00,"NCDC-EstDew-EstWind",64,56,60.00,5.00,0.00,0.00,0.00,0.00
"KLAX",12/19/1991 0:00:00,"NCDC-EstDew-EstWind",63,53,58.00,7.00,0.00,0.00,0.00,0.00
"KLAX",12/20/1991 0:00:00,"NCDC-EstDew-EstWind",72,47,59.50,5.50,0.00,0.00,0.00,0.00
"KLAX",12/21/1991 0:00:00,"NCDC-EstDew-EstWind",72,48,60.00,5.00,0.00,0.00,0.00,0.00
"KLAX",12/22/1991 0:00:00,"NCDC-EstDew-EstWind",66,51,58.50,6.50,0.00,0.00,0.00,0.00
"KLAX",12/23/1991 0:00:00,"NCDC-EstDew-EstWind",71,52,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",12/24/1991 0:00:00,"NCDC-EstDew-EstWind",69,47,58.00,7.00,0.00,0.00,0.00,0.00
"KLAX",12/25/1991 0:00:00,"NCDC-EstDew-EstWind",66,45,55.50,9.50,0.00,0.00,0.00,0.00
"KLAX",12/26/1991 0:00:00,"NCDC-EstDew-EstWind",65,48,56.50,8.50,0.00,0.00,0.00,0.00
"KLAX",12/27/1991 0:00:00,"NCDC-EstDew-EstWind",67,46,56.50,8.50,0.00,0.84,0.00,0.00
"KLAX",12/28/1991 0:00:00,"NCDC-EstDew-EstWind",59,50,54.50,10.50,0.00,0.47,0.00,0.00
"KLAX",12/29/1991 0:00:00,"NCDC-EstDew-EstWind",58,51,54.50,10.50,0.00,1.07,0.00,0.00
"KLAX",12/30/1991 0:00:00,"NCDC-EstDew-EstWind",61,49,55.00,10.00,0.00,0.12,0.00,0.00
"KLAX",12/31/1991 0:00:00,"NCDC-EstDew-EstWind",67,47,57.00,8.00,0.00,0.00,0.00,0.00
"KLAX",1/1/1992 0:00:00,"NCDC-EstDew-EstWind",71,48,59.50,5.50,0.00,0.00,0.00,0.00
"KLAX",1/2/1992 0:00:00,"NCDC-EstDew-EstWind",73,56,64.50,0.50,0.00,0.01,0.00,0.00
"KLAX",1/3/1992 0:00:00,"NCDC-EstDew-EstWind",60,50,55.00,10.00,0.00,0.39,0.00,0.00
"KLAX",1/4/1992 0:00:00,"NCDC-EstDew-EstWind",66,52,59.00,6.00,0.00,0.00,0.00,0.00
"KLAX",1/5/1992 0:00:00,"NCDC-EstDew-EstWind",59,50,54.50,10.50,0.00,0.84,0.00,0.00
"KLAX",1/6/1992 0:00:00,"NCDC-EstDew-EstWind",58,44,51.00,14.00,0.00,0.00,0.00,0.00
"KLAX",1/7/1992 0:00:00,"NCDC-EstDew-EstWind",53,46,49.50,15.50,0.00,0.37,0.00,0.00
"KLAX",1/8/1992 0:00:00,"NCDC-EstDew-EstWind",62,42,52.00,13.00,0.00,0.00,0.00,0.00
"KLAX",1/9/1992 0:00:00,"NCDC-EstDew-EstWind",67,43,55.00,10.00,0.00,0.00,0.00,0.00
"KLAX",1/10/1992 0:00:00,"NCDC-EstDew-EstWind",73,48,60.50,4.50,0.00,0.00,0.00,0.00
"KLAX",1/11/1992 0:00:00,"NCDC-EstDew-EstWind",69,50,59.50,5.50,0.00,0.00,0.00,0.00
"KLAX",1/12/1992 0:00:00,"NCDC-EstDew-EstWind",66,50,58.00,7.00,0.00,0.00,0.00,0.00
"KLAX",1/13/1992 0:00:00,"NCDC-EstDew-EstWind",65,42,53.50,11.50,0.00,0.00,0.00,0.00
"KLAX",1/14/1992 0:00:00,"NCDC-EstDew-EstWind",66,44,55.00,10.00,0.00,0.00,0.00,0.00
"KLAX",1/15/1992 0:00:00,"NCDC-EstDew-EstWind",73,48,60.50,4.50,0.00,0.00,0.00,0.00
"KLAX",1/16/1992 0:00:00,"NCDC-EstDew-EstWind",75,48,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",1/17/1992 0:00:00,"NCDC-EstDew-EstWind",66,49,57.50,7.50,0.00,0.00,0.00,0.00
"KLAX",1/18/1992 0:00:00,"NCDC-EstDew-EstWind",65,45,55.00,10.00,0.00,0.00,0.00,0.00
"KLAX",1/19/1992 0:00:00,"NCDC-EstDew-EstWind",73,46,59.50,5.50,0.00,0.00,0.00,0.00
"KLAX",1/20/1992 0:00:00,"NCDC-EstDew-EstWind",71,47,59.00,6.00,0.00,0.00,0.00,0.00
"KLAX",1/21/1992 0:00:00,"NCDC-EstDew-EstWind",66,48,57.00,8.00,0.00,0.00,0.00,0.00
"KLAX",1/22/1992 0:00:00,"NCDC-EstDew-EstWind",68,46,57.00,8.00,0.00,0.00,0.00,0.00
"KLAX",1/23/1992 0:00:00,"NCDC-EstDew-EstWind",75,46,60.50,4.50,0.00,0.00,0.00,0.00
"KLAX",1/24/1992 0:00:00,"NCDC-EstDew-EstWind",82,48,65.00,0.00,0.00,0.00,0.00,0.00
"KLAX",1/25/1992 0:00:00,"NCDC-EstDew-EstWind",72,49,60.50,4.50,0.00,0.00,0.00,0.00
"KLAX",1/26/1992 0:00:00,"NCDC-EstDew-EstWind",64,50,57.00,8.00,0.00,0.00,0.00,0.00
"KLAX",1/27/1992 0:00:00,"NCDC-EstDew-EstWind",68,47,57.50,7.50,0.00,0.00,0.00,0.00
"KLAX",1/28/1992 0:00:00,"NCDC-EstDew-EstWind",69,49,59.00,6.00,0.00,0.00,0.00,0.00
"KLAX",1/29/1992 0:00:00,"NCDC-EstDew-EstWind",77,49,63.00,2.00,0.00,0.00,0.00,0.00
"KLAX",1/30/1992 0:00:00,"NCDC-EstDew-EstWind",83,54,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",1/31/1992 0:00:00,"NCDC-EstDew-EstWind",79,52,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",2/1/1992 0:00:00,"NCDC-EstDew-EstWind",67,53,60.00,5.00,0.00,0.00,0.00,0.00
"KLAX",2/2/1992 0:00:00,"NCDC-EstDew-EstWind",70,50,60.00,5.00,0.00,0.00,0.00,0.00
"KLAX",2/3/1992 0:00:00,"NCDC-EstDew-EstWind",77,52,64.50,0.50,0.00,0.00,0.00,0.00
"KLAX",2/4/1992 0:00:00,"NCDC-EstDew-EstWind",76,53,64.50,0.50,0.00,0.00,0.00,0.00
"KLAX",2/5/1992 0:00:00,"NCDC-EstDew-EstWind",69,54,61.50,3.50,0.00,0.04,0.00,0.00
"KLAX",2/6/1992 0:00:00,"NCDC-EstDew-EstWind",60,56,58.00,7.00,0.00,0.80,0.00,0.00
"KLAX",2/7/1992 0:00:00,"NCDC-EstDew-EstWind",61,54,57.50,7.50,0.00,0.51,0.00,0.00
"KLAX",2/8/1992 0:00:00,"NCDC-EstDew-EstWind",64,51,57.50,7.50,0.00,0.00,0.00,0.00
"KLAX",2/9/1992 0:00:00,"NCDC-EstDew-EstWind",64,52,58.00,7.00,0.00,0.19,0.00,0.00
"KLAX",2/10/1992 0:00:00,"NCDC-EstDew-EstWind",61,51,56.00,9.00,0.00,0.60,0.00,0.00
"KLAX",2/11/1992 0:00:00,"NCDC-EstDew-EstWind",65,56,60.50,4.50,0.00,0.57,0.00,0.00
"KLAX",2/12/1992 0:00:00,"NCDC-EstDew-EstWind",59,55,57.00,8.00,0.00,1.38,0.00,0.00
"KLAX",2/13/1992 0:00:00,"NCDC-EstDew-EstWind",60,54,57.00,8.00,0.00,0.20,0.00,0.00
"KLAX",2/14/1992 0:00:00,"NCDC-EstDew-EstWind",61,50,55.50,9.50,0.00,0.00,0.00,0.00
"KLAX",2/15/1992 0:00:00,"NCDC-EstDew-EstWind",59,52,55.50,9.50,0.00,0.38,0.00,0.00
"KLAX",2/16/1992 0:00:00,"NCDC-EstDew-EstWind",61,49,55.00,10.00,0.00,0.02,0.00,0.00
"KLAX",2/17/1992 0:00:00,"NCDC-EstDew-EstWind",61,52,56.50,8.50,0.00,0.01,0.00,0.00
"KLAX",2/18/1992 0:00:00,"NCDC-EstDew-EstWind",63,49,56.00,9.00,0.00,0.00,0.00,0.00
"KLAX",2/19/1992 0:00:00,"NCDC-EstDew-EstWind",66,50,58.00,7.00,0.00,0.00,0.00,0.00
"KLAX",2/20/1992 0:00:00,"NCDC-EstDew-EstWind",65,56,60.50,4.50,0.00,0.00,0.00,0.00
"KLAX",2/21/1992 0:00:00,"NCDC-EstDew-EstWind",64,58,61.00,4.00,0.00,0.00,0.00,0.00
"KLAX",2/22/1992 0:00:00,"NCDC-EstDew-EstWind",77,54,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",2/23/1992 0:00:00,"NCDC-EstDew-EstWind",78,56,67.00,0.00,2.00,0.00,0.00,0.00
"KLAX",2/24/1992 0:00:00,"NCDC-EstDew-EstWind",79,51,65.00,0.00,0.00,0.00,0.00,0.00
"KLAX",2/25/1992 0:00:00,"NCDC-EstDew-EstWind",79,53,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",2/26/1992 0:00:00,"NCDC-EstDew-EstWind",79,56,67.50,0.00,2.50,0.00,0.00,0.00
"KLAX",2/27/1992 0:00:00,"NCDC-EstDew-EstWind",83,55,69.00,0.00,4.00,0.00,0.00,0.00
"KLAX",2/28/1992 0:00:00,"NCDC-EstDew-EstWind",80,56,68.00,0.00,3.00,0.00,0.00,0.00
"KLAX",2/29/1992 0:00:00,"NCDC-EstDew-EstWind",74,56,65.00,0.00,0.00,0.00,0.00,0.00
"KLAX",3/1/1992 0:00:00,"NCDC-EstDew-EstWind",70,56,63.00,2.00,0.00,0.10,0.00,0.00
"KLAX",3/2/1992 0:00:00,"NCDC-EstDew-EstWind",60,55,57.50,7.50,0.00,1.28,0.00,0.00
"KLAX",3/3/1992 0:00:00,"NCDC-EstDew-EstWind",64,54,59.00,6.00,0.00,0.34,0.00,0.00
"KLAX",3/4/1992 0:00:00,"NCDC-EstDew-EstWind",63,55,59.00,6.00,0.00,0.00,0.00,0.00
"KLAX",3/5/1992 0:00:00,"NCDC-EstDew-EstWind",62,55,58.50,6.50,0.00,0.02,0.00,0.00
"KLAX",3/6/1992 0:00:00,"NCDC-EstDew-EstWind",62,54,58.00,7.00,0.00,0.52,0.00,0.00
"KLAX",3/7/1992 0:00:00,"NCDC-EstDew-EstWind",60,49,54.50,10.50,0.00,0.00,0.00,0.00
"KLAX",3/8/1992 0:00:00,"NCDC-EstDew-EstWind",62,50,56.00,9.00,0.00,0.00,0.00,0.00
"KLAX",3/9/1992 0:00:00,"NCDC-EstDew-EstWind",64,52,58.00,7.00,0.00,0.00,0.00,0.00
"KLAX",3/10/1992 0:00:00,"NCDC-EstDew-EstWind",65,51,58.00,7.00,0.00,0.00,0.00,0.00
"KLAX",3/11/1992 0:00:00,"NCDC-EstDew-EstWind",67,52,59.50,5.50,0.00,0.00,0.00,0.00
"KLAX",3/12/1992 0:00:00,"NCDC-EstDew-EstWind",69,55,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",3/13/1992 0:00:00,"NCDC-EstDew-EstWind",65,56,60.50,4.50,0.00,0.00,0.00,0.00
"KLAX",3/14/1992 0:00:00,"NCDC-EstDew-EstWind",62,55,58.50,6.50,0.00,0.00,0.00,0.00
"KLAX",3/15/1992 0:00:00,"NCDC-EstDew-EstWind",64,52,58.00,7.00,0.00,0.00,0.00,0.00
"KLAX",3/16/1992 0:00:00,"NCDC-EstDew-EstWind",65,50,57.50,7.50,0.00,0.00,0.00,0.00
"KLAX",3/17/1992 0:00:00,"NCDC-EstDew-EstWind",67,52,59.50,5.50,0.00,0.00,0.00,0.00
"KLAX",3/18/1992 0:00:00,"NCDC-EstDew-EstWind",65,52,58.50,6.50,0.00,0.00,0.00,0.00
"KLAX",3/19/1992 0:00:00,"NCDC-EstDew-EstWind",65,51,58.00,7.00,0.00,0.00,0.00,0.00
"KLAX",3/20/1992 0:00:00,"NCDC-EstDew-EstWind",60,55,57.50,7.50,0.00,1.04,0.00,0.00
"KLAX",3/21/1992 0:00:00,"NCDC-EstDew-EstWind",63,54,58.50,6.50,0.00,0.23,0.00,0.00
"KLAX",3/22/1992 0:00:00,"NCDC-EstDew-EstWind",65,53,59.00,6.00,0.00,0.71,0.00,0.00
"KLAX",3/23/1992 0:00:00,"NCDC-EstDew-EstWind",63,53,58.00,7.00,0.00,0.05,0.00,0.00
"KLAX",3/24/1992 0:00:00,"NCDC-EstDew-EstWind",68,51,59.50,5.50,0.00,0.00,0.00,0.00
"KLAX",3/25/1992 0:00:00,"NCDC-EstDew-EstWind",67,54,60.50,4.50,0.00,0.00,0.00,0.00
"KLAX",3/26/1992 0:00:00,"NCDC-EstDew-EstWind",71,57,64.00,1.00,0.00,0.10,0.00,0.00
"KLAX",3/27/1992 0:00:00,"NCDC-EstDew-EstWind",64,57,60.50,4.50,0.00,0.56,0.00,0.00
"KLAX",3/28/1992 0:00:00,"NCDC-EstDew-EstWind",67,58,62.50,2.50,0.00,0.00,0.00,0.00
"KLAX",3/29/1992 0:00:00,"NCDC-EstDew-EstWind",65,58,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",3/30/1992 0:00:00,"NCDC-EstDew-EstWind",64,57,60.50,4.50,0.00,0.00,0.00,0.00
"KLAX",3/31/1992 0:00:00,"NCDC-EstDew-EstWind",64,53,58.50,6.50,0.00,0.13,0.00,0.00
"KLAX",4/1/1992 0:00:00,"NCDC-EstDew-EstWind",75,54,64.50,0.50,0.00,0.18,0.00,0.00
"KLAX",4/2/1992 0:00:00,"NCDC-EstDew-EstWind",70,54,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",4/3/1992 0:00:00,"NCDC-EstDew-EstWind",72,60,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",4/4/1992 0:00:00,"NCDC-EstDew-EstWind",67,61,64.00,1.00,0.00,0.00,0.00,0.00
"KLAX",4/5/1992 0:00:00,"NCDC-EstDew-EstWind",69,61,65.00,0.00,0.00,0.00,0.00,0.00
"KLAX",4/6/1992 0:00:00,"NCDC-EstDew-EstWind",67,60,63.50,1.50,0.00,0.00,0.00,0.00
"KLAX",4/7/1992 0:00:00,"NCDC-EstDew-EstWind",67,57,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",4/8/1992 0:00:00,"NCDC-EstDew-EstWind",68,58,63.00,2.00,0.00,0.00,0.00,0.00
"KLAX",4/9/1992 0:00:00,"NCDC-EstDew-EstWind",67,60,63.50,1.50,0.00,0.00,0.00,0.00
"KLAX",4/10/1992 0:00:00,"NCDC-EstDew-EstWind",69,59,64.00,1.00,0.00,0.00,0.00,0.00
"KLAX",4/11/1992 0:00:00,"NCDC-EstDew-EstWind",68,57,62.50,2.50,0.00,0.00,0.00,0.00
"KLAX",4/12/1992 0:00:00,"NCDC-EstDew-EstWind",67,52,59.50,5.50,0.00,0.00,0.00,0.00
"KLAX",4/13/1992 0:00:00,"NCDC-EstDew-EstWind",68,55,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",4/14/1992 0:00:00,"NCDC-EstDew-EstWind",71,58,64.50,0.50,0.00,0.00,0.00,0.00
"KLAX",4/15/1992 0:00:00,"NCDC-EstDew-EstWind",69,59,64.00,1.00,0.00,0.00,0.00,0.00
"KLAX",4/16/1992 0:00:00,"NCDC-EstDew-EstWind",70,56,63.00,2.00,0.00,0.00,0.00,0.00
"KLAX",4/17/1992 0:00:00,"NCDC-EstDew-EstWind",72,59,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",4/18/1992 0:00:00,"NCDC-EstDew-EstWind",74,60,67.00,0.00,2.00,0.00,0.00,0.00
"KLAX",4/19/1992 0:00:00,"NCDC-EstDew-EstWind",81,61,71.00,0.00,6.00,0.00,0.00,0.00
"KLAX",4/20/1992 0:00:00,"NCDC-EstDew-EstWind",79,60,69.50,0.00,4.50,0.00,0.00,0.00
"KLAX",4/21/1992 0:00:00,"NCDC-EstDew-EstWind",74,59,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",4/22/1992 0:00:00,"NCDC-EstDew-EstWind",71,59,65.00,0.00,0.00,0.00,0.00,0.00
"KLAX",4/23/1992 0:00:00,"NCDC-EstDew-EstWind",75,57,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",4/24/1992 0:00:00,"NCDC-EstDew-EstWind",77,60,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",4/25/1992 0:00:00,"NCDC-EstDew-EstWind",80,62,71.00,0.00,6.00,0.00,0.00,0.00
"KLAX",4/26/1992 0:00:00,"NCDC-EstDew-EstWind",80,62,71.00,0.00,6.00,0.00,0.00,0.00
"KLAX",4/27/1992 0:00:00,"NCDC-EstDew-EstWind",80,61,70.50,0.00,5.50,0.00,0.00,0.00
"KLAX",4/28/1992 0:00:00,"NCDC-EstDew-EstWind",77,61,69.00,0.00,4.00,0.00,0.00,0.00
"KLAX",4/29/1992 0:00:00,"NCDC-EstDew-EstWind",75,62,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",4/30/1992 0:00:00,"NCDC-EstDew-EstWind",75,58,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",5/1/1992 0:00:00,"NCDC-EstDew-EstWind",72,59,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",5/2/1992 0:00:00,"NCDC-EstDew-EstWind",74,59,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",5/3/1992 0:00:00,"NCDC-EstDew-EstWind",73,60,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",5/4/1992 0:00:00,"NCDC-EstDew-EstWind",70,60,65.00,0.00,0.00,0.00,0.00,0.00
"KLAX",5/5/1992 0:00:00,"NCDC-EstDew-EstWind",70,61,65.50,0.00,0.50,0.04,0.00,0.00
"KLAX",5/6/1992 0:00:00,"NCDC-EstDew-EstWind",70,63,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",5/7/1992 0:00:00,"NCDC-EstDew-EstWind",68,62,65.00,0.00,0.00,0.00,0.00,0.00
"KLAX",5/8/1992 0:00:00,"NCDC-EstDew-EstWind",69,63,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",5/9/1992 0:00:00,"NCDC-EstDew-EstWind",68,63,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",5/10/1992 0:00:00,"NCDC-EstDew-EstWind",74,63,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",5/11/1992 0:00:00,"NCDC-EstDew-EstWind",71,65,68.00,0.00,3.00,0.00,0.00,0.00
"KLAX",5/12/1992 0:00:00,"NCDC-EstDew-EstWind",74,61,67.50,0.00,2.50,0.00,0.00,0.00
"KLAX",5/13/1992 0:00:00,"NCDC-EstDew-EstWind",73,62,67.50,0.00,2.50,0.00,0.00,0.00
"KLAX",5/14/1992 0:00:00,"NCDC-EstDew-EstWind",72,59,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",5/15/1992 0:00:00,"NCDC-EstDew-EstWind",71,60,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",5/16/1992 0:00:00,"NCDC-EstDew-EstWind",71,59,65.00,0.00,0.00,0.00,0.00,0.00
"KLAX",5/17/1992 0:00:00,"NCDC-EstDew-EstWind",72,59,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",5/18/1992 0:00:00,"NCDC-EstDew-EstWind",70,61,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",5/19/1992 0:00:00,"NCDC-EstDew-EstWind",71,61,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",5/20/1992 0:00:00,"NCDC-EstDew-EstWind",73,59,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",5/21/1992 0:00:00,"NCDC-EstDew-EstWind",73,60,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",5/22/1992 0:00:00,"NCDC-EstDew-EstWind",73,61,67.00,0.00,2.00,0.00,0.00,0.00
"KLAX",5/23/1992 0:00:00,"NCDC-EstDew-EstWind",69,61,65.00,0.00,0.00,0.00,0.00,0.00
"KLAX",5/24/1992 0:00:00,"NCDC-EstDew-EstWind",70,61,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",5/25/1992 0:00:00,"NCDC-EstDew-EstWind",68,61,64.50,0.50,0.00,0.00,0.00,0.00
"KLAX",5/26/1992 0:00:00,"NCDC-EstDew-EstWind",70,63,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",5/27/1992 0:00:00,"NCDC-EstDew-EstWind",70,63,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",5/28/1992 0:00:00,"NCDC-EstDew-EstWind",70,61,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",5/29/1992 0:00:00,"NCDC-EstDew-EstWind",71,61,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",5/30/1992 0:00:00,"NCDC-EstDew-EstWind",71,63,67.00,0.00,2.00,0.00,0.00,0.00
"KLAX",5/31/1992 0:00:00,"NCDC-EstDew-EstWind",70,62,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",6/1/1992 0:00:00,"NCDC-EstDew-EstWind",70,60,65.00,0.00,0.00,0.00,0.00,0.00
"KLAX",6/2/1992 0:00:00,"NCDC-EstDew-EstWind",70,60,65.00,0.00,0.00,0.00,0.00,0.00
"KLAX",6/3/1992 0:00:00,"NCDC-EstDew-EstWind",71,60,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",6/4/1992 0:00:00,"NCDC-EstDew-EstWind",71,62,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",6/5/1992 0:00:00,"NCDC-EstDew-EstWind",68,62,65.00,0.00,0.00,0.00,0.00,0.00
"KLAX",6/6/1992 0:00:00,"NCDC-EstDew-EstWind",69,62,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",6/7/1992 0:00:00,"NCDC-EstDew-EstWind",72,60,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",6/8/1992 0:00:00,"NCDC-EstDew-EstWind",71,60,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",6/9/1992 0:00:00,"NCDC-EstDew-EstWind",70,60,65.00,0.00,0.00,0.00,0.00,0.00
"KLAX",6/10/1992 0:00:00,"NCDC-EstDew-EstWind",66,62,64.00,1.00,0.00,0.00,0.00,0.00
"KLAX",6/11/1992 0:00:00,"NCDC-EstDew-EstWind",73,62,67.50,0.00,2.50,0.00,0.00,0.00
"KLAX",6/12/1992 0:00:00,"NCDC-EstDew-EstWind",74,60,67.00,0.00,2.00,0.00,0.00,0.00
"KLAX",6/13/1992 0:00:00,"NCDC-EstDew-EstWind",75,57,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",6/14/1992 0:00:00,"NCDC-EstDew-EstWind",71,58,64.50,0.50,0.00,0.00,0.00,0.00
"KLAX",6/15/1992 0:00:00,"NCDC-EstDew-EstWind",71,58,64.50,0.50,0.00,0.00,0.00,0.00
"KLAX",6/16/1992 0:00:00,"NCDC-EstDew-EstWind",72,57,64.50,0.50,0.00,0.00,0.00,0.00
"KLAX",6/17/1992 0:00:00,"NCDC-EstDew-EstWind",73,59,66.00,0.00,1.00,0.00,0.00,0.00
